id	doi	space	title	authors	year	journal
25251441	10.1371/journal.pone.0108077	UNKNOWN	White and grey matter changes in the language network during healthy aging.	Yang Y, Dai B, Howell P, Wang X, Li K, Lu C	2014	PloS one
25255048	10.1016/j.neuroimage.2014.09.031	MNI	Brainstem changes associated with increased muscle sympathetic drive in obstructive sleep apnoea.	Lundblad LC, Fatouleh RH, Hammam E, McKenzie DK, Macefield VG, Henderson LA	2014	NeuroImage
25257747	10.1007/s11682-014-9311-2	TAL	Regional cortical thickness and subcortical volume changes in patients with metabolic syndrome.	Song SW, Chung JH, Rho JS, Lee YA, Lim HK, Kang SG, Kim HN, Kim JE, Kim SH	2015	Brain imaging and behavior
25257972	10.1016/j.dcn.2014.08.011	UNKNOWN	Age-related changes in the intrinsic functional connectivity of the human ventral vs. dorsal striatum from childhood to middle age.	Porter JN, Roy AK, Benson B, Carlisi C, Collins PF, Leibenluft E, Pine DS, Luciana M, Ernst M	2015	Developmental cognitive neuroscience
25258246	10.1016/j.neuropsychologia.2014.09.021	MNI	Predictability-mediated pain modulation in context of multiple cues: An event-related fMRI study.	Lin CS, Hsieh JC, Yeh TC, Niddam DM	2014	Neuropsychologia
25258347	10.1016/j.neulet.2014.09.033	MNI	Enlargement of visual processing regions in social anxiety disorder is related to symptom severity.	Frick A, Engman J, Alaie I, Bjorkstrand J, Faria V, Gingnell M, Wallenquist U, Agren T, Wahlstedt K, Larsson EM, Morell A, Fredrikson M, Furmark T	2014	Neuroscience letters
25261001	10.1016/j.neuroimage.2014.09.037	MNI	Influence of neurobehavioral incentive valence and magnitude on alcohol drinking  behavior.	Joseph JE, Zhu X, Corbly CR, DeSantis S, Lee DC, Baik G, Kiser S, Jiang Y, Lynam DR, Kelly TH	2014	NeuroImage
25261613	10.1016/j.neuropsychologia.2014.09.022	TAL	Unleashing creativity: The role of left temporoparietal regions in evaluating and inhibiting the generation of creative ideas.	Mayseless N, Aharon-Peretz J, Shamay-Tsoory S	2014	Neuropsychologia
25261727	10.1016/j.biopsycho.2014.09.007	UNKNOWN	Alterations in amygdala functional connectivity reflect early temperament.	Roy AK, Benson BE, Degnan KA, Perez-Edgar K, Pine DS, Fox NA, Ernst M	2014	Biological psychology
25261745	10.1016/j.bandl.2014.09.001	TAL	A structural distance effect for backward anaphora in Broca's area: an fMRI study.	Matchin W, Sprouse J, Hickok G	2014	Brain and language
25262587	10.1007/s00221-014-4106-7	UNKNOWN	Incidental self-processing modulates the interaction of emotional valence and arousal.	Wang Q, Zheng L, Li L, Xu X, Cheng X, Ning R, Dienes Z, Guo X	2015	Experimental brain research
25263609	10.1016/j.biopsycho.2014.09.010	MNI	The neural correlates of belief-bias inhibition: The impact of logic training.	Luo J, Tang X, Zhang E, Stupple EJ	2014	Biological psychology
25264229	10.1016/j.neuroimage.2014.09.041	UNKNOWN	Sex differences in the neural basis of false-belief and pragmatic language comprehension.	Frank CK, Baron-Cohen S, Ganzel BL	2015	NeuroImage
25264230	10.1016/j.neuroimage.2014.09.044	MNI	Disentangling in vivo the effects of iron content and atrophy on the ageing human brain.	Lorio S, Lutti A, Kherif F, Ruef A, Dukart J, Chowdhury R, Frackowiak RS, Ashburner J, Helms G, Weiskopf N, Draganski B	2014	NeuroImage
25264353	10.1016/j.brainres.2014.09.045	UNKNOWN	Sensitivity of negative subsequent memory and task-negative effects to age and associative memory performance.	de Chastelaine M, Mattson JT, Wang TH, Donley BE, Rugg MD	2014	Brain research
25265551	10.1016/j.bandl.2014.08.009	MNI	Neural basis of language switching in the brain: fMRI evidence from Korean-Chinese early bilinguals.	Lei M, Akama H, Murphy B	2014	Brain and language
25266592	10.1093/brain/awu271	MNI	Regional amyloid burden and intrinsic connectivity networks in cognitively normal elderly subjects.	Lim HK, Nebes R, Snitz B, Cohen A, Mathis C, Price J, Weissfeld L, Klunk W, Aizenstein HJ	2014	Brain : a journal of neurology
25268230	10.1371/journal.pone.0106122	UNKNOWN	Inside the syntactic box: the neural correlates of the functional and positional  level in covert sentence production.	Collina S, Seurinck R, Hartsuiker RJ	2014	PloS one
25268234	10.1371/journal.pone.0107850	MNI	The cerebral cost of breathing: an FMRI case-study in congenital central hypoventilation syndrome.	Sharman M, Gallea C, Lehongre K, Galanaud D, Nicolas N, Similowski T, Cohen L, Straus C, Naccache L	2014	PloS one
25271132	10.1002/hbm.22646	MNI	Spatial and temporal functional connectivity changes between resting and attentive states.	Bray S, Arnold AE, Levy RM, Iaria G	2014	Human brain mapping
25271440	10.1371/journal.pone.0108628	TAL	The neural basis of mark making: a functional MRI study of drawing.	Yuan Y, Brown S	2014	PloS one
25271846	10.1371/journal.pone.0108807	MNI	Selective vulnerability related to aging in large-scale resting brain networks.	Zhang HY, Chen WX, Jiao Y, Xu Y, Zhang XR, Wu JT	2014	PloS one
25272033	10.1371/journal.pone.0108883	MNI	Spontaneous brain activity in type 2 diabetics revealed by amplitude of low-frequency fluctuations and its association with diabetic vascular disease: a  resting-state FMRI study.	Wang CX, Fu KL, Liu HJ, Xing F, Zhang SY	2014	PloS one
25272154	10.1371/journal.pone.0107761	MNI	A model for visual memory encoding.	Nenert R, Allendorfer JB, Szaflarski JP	2014	PloS one
25274576	10.1093/scan/nsu117	TAL	Imbalance of default mode and regulatory networks during externally focused processing in depression.	Belleau EL, Taubitz LE, Larson CL	2014	Social cognitive and affective neuroscience
25274821	10.1523/JNEUROSCI.4287-13.2014	MNI	Impaired contextual modulation of memories in PTSD: an fMRI and psychophysiological study of extinction retention and fear renewal.	Garfinkel SN, Abelson JL, King AP, Sripada RK, Wang X, Gaines LM, Liberzon I	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25275449	10.1371/journal.pone.0108637	MNI	Fibromyalgia patients had normal distraction related pain inhibition but cognitive impairment reflected in caudate nucleus and hippocampus during the Stroop Color Word Test.	Martinsen S, Flodin P, Berrebi J, Lofgren M, Bileviciute-Ljungar I, Ingvar M, Fransson P, Kosek E	2014	PloS one
25275613	10.1371/journal.pone.0109014	MNI	The effect of treatment history on therapeutic outcome: psychological and neurobiological underpinnings.	Kessner S, Forkmann K, Ritter C, Wiech K, Ploner M, Bingel U	2014	PloS one
25277495	10.1002/hbm.22637	MNI	Manipulating item proportion and deception reveals crucial dissociation between behavioral, autonomic, and neural indices of concealed information.	Suchotzki K, Verschuere B, Peth J, Crombez G, Gamer M	2014	Human brain mapping
25277841	10.1016/j.bbr.2014.09.026	UNKNOWN	Comfort for uncertainty in pathological gamblers: A fMRI study.	Brevers D, Bechara A, Hermoye L, Divano L, Kornreich C, Verbanck P, Noel X	2014	Behavioural brain research
25278250	10.1016/j.neuroimage.2014.09.046	MNI	Lost for emotion words: What motor and limbic brain activity reveals about autism and semantic theory.	Moseley RL, Shtyrov Y, Mohr B, Lombardo MV, Baron-Cohen S, Pulvermuller F	2014	NeuroImage
25278860	10.3389/fnhum.2014.00709	TAL	Examining the role of the temporo-parietal network in memory, imagery, and viewpoint transformations.	Dhindsa K, Drobinin V, King J, Hall GB, Burgess N, Becker S	2014	Frontiers in human neuroscience
25278862	10.3389/fnhum.2014.00728	MNI	Correlations between social-emotional feelings and anterior insula activity are independent from visceral states but influenced by culture.	Immordino-Yang MH, Yang XF, Damasio H	2014	Frontiers in human neuroscience
25279457	10.1371/journal.pone.0109216	MNI	Cortical response variation with different sound pressure levels: a combined event-related potentials and FMRI study.	Neuner I, Kawohl W, Arrubla J, Warbrick T, Hitz K, Wyss C, Boers F, Shah NJ	2014	PloS one
25279557	10.1371/journal.pone.0108124	MNI	Reduced topological efficiency in cortical-basal Ganglia motor network of Parkinson's disease: a resting state fMRI study.	Wei L, Zhang J, Long Z, Wu GR, Hu X, Zhang Y, Wang J	2014	PloS one
25280778	10.1016/j.dcn.2014.08.010	TAL	Age differences in the impact of peers on adolescents' and adults' neural response to reward.	Smith AR, Steinberg L, Strang N, Chein J	2015	Developmental cognitive neuroscience
25280970	10.1007/s11682-014-9317-9	MNI	Task-rest modulation of basal ganglia connectivity in mild to moderate Parkinson's disease.	Muller-Oehring EM, Sullivan EV, Pfefferbaum A, Huang NC, Poston KL, Bronte-Stewart HM, Schulte T	2014	Brain imaging and behavior
25281022	10.1007/s10548-014-0404-4	MNI	Point-Process Deconvolution of fMRI BOLD Signal Reveals Effective Connectivity Alterations in Chronic Pain Patients.	Wu GR, Marinazzo D	2015	Brain topography
25281280	10.1016/j.bbr.2014.09.037	TAL	An fMRI study of behavioral response inhibition in adolescents with and without histories of heavy prenatal alcohol exposure.	Ware AL, Infante MA, O'Brien JW, Tapert SF, Jones KL, Riley EP, Mattson SN	2014	Behavioural brain research
25281309	10.1016/j.neuropsychologia.2014.09.038	MNI	Neuronal substrates of Corsi Block span: Lesion symptom mapping analyses in relation to attentional competition and spatial bias.	Chechlacz M, Rotshtein P, Humphreys GW	2014	Neuropsychologia
25281799	10.1016/j.neuroimage.2014.09.054	MNI	Neural mechanisms underlying context-dependent shifts in risk preferences.	Losecaat Vermeer AB, Boksem MA, Sanfey AG	2014	NeuroImage
25281800	10.1016/j.neuroimage.2014.09.045	MNI	Resting-state networks predict individual differences in common and specific aspects of executive function.	Reineberg AE, Andrews-Hanna JR, Depue B, Friedman NP, Banich MT	2014	NeuroImage
25281887	10.1016/j.neuropsychologia.2014.09.028	MNI	Role of the precuneus in the detection of incongruency between tactile and visual texture information: A functional MRI study.	Kitada R, Sasaki AT, Okamoto Y, Kochiyama T, Sadato N	2014	Neuropsychologia
25281889	10.1016/j.neuropsychologia.2014.09.044	MNI	Alexithymic features and the labeling of brief emotional facial expressions - An  fMRI study.	Ihme K, Sacher J, Lichev V, Rosenberg N, Kugel H, Rufer M, Grabe HJ, Pampel A, Lepsien J, Kersting A, Villringer A, Lane RD, Suslow T	2014	Neuropsychologia
25282143	10.1016/j.jad.2014.09.009	MNI	Identification of the neural correlates of cyclothymic temperament using a working memory task in fMRI.	Kodama K, Terao T, Hatano K, Kohno K, Makino M, Mizokami Y, Kamei K, Katayama Y, Hoaki Y, Sakai A, Shirahama M, Watanabe S, Shimomura T, Fujiki M, Kochiyama T	2014	Journal of affective disorders
25282329	10.1016/j.bandc.2014.08.007	MNI	The correlation between Emotional Intelligence and gray matter volume in university students.	Tan Y, Zhang Q, Li W, Wei D, Qiao L, Qiu J, Hitchman G, Liu Y	2014	Brain and cognition
25282602	10.1016/j.dcn.2014.08.002	UNKNOWN	Development of the default mode and central executive networks across early adolescence: a longitudinal study.	Sherman LE, Rudie JD, Pfeifer JH, Masten CL, McNealy K, Dapretto M	2014	Developmental cognitive neuroscience
25284272	10.1016/j.dcn.2014.09.003	UNKNOWN	Effects of incentives, age, and behavior on brain activation during inhibitory control: a longitudinal fMRI study.	Paulsen DJ, Hallquist MN, Geier CF, Luna B	2015	Developmental cognitive neuroscience
25284273	10.1016/j.dcn.2014.09.001	MNI	Age-related increases in long-range connectivity in fetal functional neural connectivity networks in utero.	Thomason ME, Grove LE, Lozon TA Jr, Vila AM, Ye Y, Nye MJ, Manning JH, Pappas A, Hernandez-Andrade E, Yeo L, Mody S, Berman S, Hassan SS, Romero R	2015	Developmental cognitive neuroscience
25284303	10.1016/j.neuroimage.2014.09.059	MNI	Amygdala habituation: A reliable fMRI phenotype.	Plichta MM, Grimm O, Morgen K, Mier D, Sauer C, Haddad L, Tost H, Esslinger C, Kirsch P, Schwarz AJ, Meyer-Lindenberg A	2014	NeuroImage
25284304	10.1016/j.neuroimage.2014.09.056	UNKNOWN	Age trajectories of functional activation under conditions of low and high processing demands: An adult lifespan fMRI study of the aging brain.	Kennedy KM, Rodrigue KM, Bischof GN, Hebrank AC, Reuter-Lorenz PA, Park DC	2014	NeuroImage
25286145	10.1371/journal.pone.0109622	UNKNOWN	Resting-state fMRI activity predicts unsupervised learning and memory in an immersive virtual reality environment.	Wong CW, Olafsson V, Plank M, Snider J, Halgren E, Poizner H, Liu TT	2014	PloS one
25287513	10.1007/s00429-014-0907-5	MNI	Multimodal MRI of the hippocampus in Parkinson's disease with visual hallucinations.	Yao N, Cheung C, Pang S, Shek-Kwan Chang R, Lau KK, Suckling J, Yu K, Ka-Fung Mak H, Chua SE, Ho SL, McAlonan GM	2014	Brain structure & function
25288478	10.1016/j.pscychresns.2014.09.005	TAL	Distinct structural neural patterns of trait physical and social anhedonia: Evidence from cortical thickness, subcortical volumes and inter-regional correlations.	Wang Y, Deng Y, Fung G, Liu WH, Wei XH, Jiang XQ, Lui SS, Cheung EF, Chan RC	2014	Psychiatry research
25289490	10.1016/j.bbr.2014.09.041	MNI	Do you like Arcimboldo's? Esthetic appreciation modulates brain activity in solving perceptual ambiguity.	Boccia M, Nemmi F, Tizzani E, Guariglia C, Ferlazzo F, Galati G, Giannini AM	2014	Behavioural brain research
25290886	10.1016/j.neuroimage.2014.09.063	UNKNOWN	Decreased centrality of subcortical regions during the transition to adolescence: A functional connectivity study.	Sato JR, Salum GA, Gadelha A, Vieira G, Zugman A, Picon FA, Pan PM, Hoexter MQ, Anes M, Moura LM, Del'Aquilla MA, Crossley N, Junior EA, Mcguire P, Lacerda AL, Rohde LA, Miguel EC, Jackowski AP, Bressan RA	2014	NeuroImage
25293364	10.1002/hbm.22644	TAL	Differential lateralization of hippocampal connectivity reflects features of recent context and ongoing demands: an examination of immediate post-task activity.	Hartzell JF, Tobia MJ, Davis B, Cashdollar NM, Hasson U	2015	Human brain mapping
25297095	10.1523/JNEUROSCI.0943-14.2014	MNI	The fusion of mental imagery and sensation in the temporal association cortex.	Berger CC, Ehrsson HH	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25297107	10.1523/JNEUROSCI.2073-14.2014	MNI	Cortical activation associated with muscle synergies of the human male pelvic floor.	Asavasopon S, Rana M, Kirages DJ, Yani MS, Fisher BE, Hwang DH, Lohman EB, Berk LS, Kutch JJ	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25298009	10.1093/scan/nsu121	UNKNOWN	Beautiful friendship: Social sharing of emotions improves subjective feelings and activates the neural reward circuitry.	Wagner U, Galli L, Schott BH, Wold A, van der Schalk J, Manstead AS, Scherer K, Walter H	2014	Social cognitive and affective neuroscience
25298010	10.1093/scan/nsu123	MNI	Is moral beauty different from facial beauty? Evidence from an fMRI study.	Wang T, Mo L, Mo C, Tan LH, Cant JS, Zhong L, Cupchik G	2014	Social cognitive and affective neuroscience
25300959	10.1007/s00221-014-4107-6	MNI	Interaction of brain areas of visual and vestibular simultaneous activity with fMRI.	Della-Justina HM, Gamba HR, Lukasova K, Nucci-da-Silva MP, Winkler AM, Amaro E Jr	2015	Experimental brain research
25301385	10.1016/j.neuropsychologia.2014.09.046	MNI	Prior knowledge influences on hippocampus and medial prefrontal cortex interactions in subsequent memory.	Bein O, Reggev N, Maril A	2014	Neuropsychologia
25303272	10.1016/j.cortex.2014.09.001	MNI	Differing contributions of inferior prefrontal and anterior temporal cortex to concrete and abstract conceptual knowledge.	Hoffman P, Binney RJ, Lambon Ralph MA	2014	Cortex; a journal devoted to the study of the nervous system and behavior
25305568	10.1016/j.brainres.2014.09.061	UNKNOWN	Age-related differences in medial temporal lobe involvement during conceptual fluency.	Wang WC, Dew IT, Cabeza R	2014	Brain research
25305570	10.1016/j.brainres.2014.09.063	TAL	Neural responses to monetary incentives in younger and older adults.	Spaniol J, Bowen HJ, Wegier P, Grady C	2014	Brain research
25305809	10.1016/j.cortex.2014.09.002	MNI	Can Harry Potter still put a spell on us in a second language? An fMRI study on reading emotion-laden literature in late bilinguals.	Hsu CT, Jacobs AM, Conrad M	2014	Cortex; a journal devoted to the study of the nervous system and behavior
25307137	10.1016/j.brainres.2014.10.003	MNI	False memory for face in short-term memory and neural activity in human amygdala.	Iidaka T, Harada T, Sadato N	2014	Brain research
25307723	10.1002/hbm.22655	TAL	Functional connectivity and neuronal variability of resting state activity in bipolar disorder-reduction and decoupling in anterior cortical midline structures.	Magioncalda P, Martino M, Conio B, Escelsior A, Piaggio N, Presta A, Marozzi V, Rocchi G, Anastasio L, Vassallo L, Ferri F, Huang Z, Roccatagliata L, Pardini M, Northoff G, Amore M	2014	Human brain mapping
25308823	10.1111/ejn.12742	MNI	Contribution of the motor system to the perception of reachable space: an fMRI study.	Bartolo A, Coello Y, Edwards MG, Delepoulle S, Endo S, Wing AM	2014	The European journal of neuroscience
25309380	10.3389/fnhum.2014.00688	MNI	The neural basis of monitoring goal progress.	Benn Y, Webb TL, Chang BP, Sun YH, Wilkinson ID, Farrow TF	2014	Frontiers in human neuroscience
25309392	10.3389/fnhum.2014.00716	MNI	Distributed cognitive maps reflecting real distances between places and views in  the human brain.	Sulpizio V, Committeri G, Galati G	2014	Frontiers in human neuroscience
25309400	10.3389/fnhum.2014.00741	MNI	Neural correlates of moral and non-moral emotion in female psychopathy.	Harenski CL, Edwards BG, Harenski KA, Kiehl KA	2014	Frontiers in human neuroscience
25309407	10.3389/fnhum.2014.00774	UNKNOWN	Moving to music: effects of heard and imagined musical cues on movement-related brain activity.	Schaefer RS, Morcom AM, Roberts N, Overy K	2014	Frontiers in human neuroscience
25311282	10.1016/j.bbr.2014.10.002	TAL	Parsing The Intrinsic Networks Underlying Attention: A Resting State Study.	Visintin E, De Panfilis C, Antonucci C, Capecci C, Marchesi C, Sambataro F	2014	Behavioural brain research
25312829	10.1016/j.brainres.2014.09.066	MNI	Baseline effects of transcranial direct current stimulation on glutamatergic neurotransmission and large-scale network connectivity.	Hunter MA, Coffman BA, Gasparovic C, Calhoun VD, Trumbo MC, Clark VP	2014	Brain research
25312831	10.1016/j.brainres.2014.09.057	TAL	Sex differences in the neural substrates of spatial working memory during adolescence are not mediated by endogenous testosterone.	Alarcon G, Cservenka A, Fair DA, Nagel BJ	2014	Brain research
25313655	10.1162/jocn_a_00743	TAL	Normal body perception despite the loss of right fusiform gyrus.	Susilo T, Yang H, Potter Z, Robbins R, Duchaine B	2015	Journal of cognitive neuroscience
25313659	10.1162/jocn_a_00740	MNI	Reinstatement of individual past events revealed by the similarity of distributed activation patterns during encoding and retrieval.	Wing EA, Ritchey M, Cabeza R	2015	Journal of cognitive neuroscience
25315785	10.1016/j.neuroimage.2014.10.008	MNI	Language Networks Associated with Computerized Semantic Indices.	Pakhomov SV, Jones DT, Knopman DS	2014	NeuroImage
25315788	10.1016/j.neuroimage.2014.10.007	MNI	Social gating of sensory information during ongoing communication.	Anders S, Heussen Y, Sprenger A, Haynes JD, Ethofer T	2014	NeuroImage
25315789	10.1016/j.neuroimage.2014.10.006	MNI	Visual gravity cues in the interpretation of biological movements: Neural correlates in humans.	Maffei V, Indovina I, Macaluso E, Ivanenko YP, Orban G, Lacquaniti F	2014	NeuroImage
25319690	10.1523/JNEUROSCI.0786-14.2014	MNI	Dynamic modulation of amygdala-hippocampal connectivity by emotional arousal.	Fastenrath M, Coynel D, Spalek K, Milnik A, Gschwind L, Roozendaal B, Papassotiropoulos A, de Quervain DJ	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25319705	10.1523/JNEUROSCI.1634-14.2014	MNI	Large-scale brain network dynamics supporting adolescent cognitive control.	Dwyer DB, Harrison BJ, Yucel M, Whittle S, Zalesky A, Pantelis C, Allen NB, Fornito A	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25319706	10.1523/JNEUROSCI.2815-14.2014	MNI	Goal-congruent default network activity facilitates cognitive control.	Spreng RN, DuPre E, Selarka D, Garcia J, Gojkovic S, Mildner J, Luh WM, Turner GR	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25319752	10.1007/s00429-014-0895-5	TAL	Oppositional COMT Val158Met effects on resting state functional connectivity in adolescents and adults.	Meyer BM, Huemer J, Rabl U, Boubela RN, Kalcher K, Berger A, Banaschewski T, Barker G, Bokde A, Buchel C, Conrod P, Desrivieres S, Flor H, Frouin V, Gallinat J, Garavan H, Heinz A, Ittermann B, Jia T, Lathrop M, Martinot JL, Nees F, Rietschel M, Smolka MN, Bartova L, Popovic A, Scharinger C, Sitte HH, Steiner H, Friedrich MH, Kasper S, Perkmann T, Praschak-Rieder N, Haslacher H, Esterbauer H, Moser E, Schumann G, Pezawas L	2016	Brain structure & function
25321487	10.1162/jocn_a_00744	MNI	Neural interaction between logical reasoning and pragmatic processing in narrative discourse.	Prado J, Spotorno N, Koun E, Hewitt E, Van der Henst JB, Sperber D, Noveck IA	2015	Journal of cognitive neuroscience
25324040	10.1002/hbm.22648	MNI	Impairment of functional integration of the default mode network correlates with  cognitive outcome at three months after stroke.	Dacosta-Aguayo R, Grana M, Iturria-Medina Y, Fernandez-Andujar M, Lopez-Cancio E, Caceres C, Bargallo N, Barrios M, Clemente I, Toran P, Fores R, Davalos A, Auer T, Mataro M	2015	Human brain mapping
25324216	10.1002/hbm.22661	MNI	Uncertainty during pain anticipation: The adaptive value of preparatory processes.	Seidel EM, Pfabigan DM, Hahn A, Sladky R, Grahl A, Paul K, Kraus C, Kublbock M, Kranz GS, Hummer A, Lanzenberger R, Windischberger C, Lamm C	2014	Human brain mapping
25324713	10.3389/fnins.2014.00306	TAL	Sensitivity of human auditory cortex to rapid frequency modulation revealed by multivariate representational similarity analysis.	Joanisse MF, DeSouza DD	2014	Frontiers in neuroscience
25324714	10.3389/fnins.2014.00308	MNI	Activation in inhibitory brain regions during food choice correlates with temptation strength and self-regulatory success in weight-concerned women.	van der Laan LN, de Ridder DT, Viergever MA, Smeets PA	2014	Frontiers in neuroscience
25327821	10.1002/hbm.22651	MNI	The Mona Lisa effect: Neural correlates of centered and off-centered gaze.	Boyarskaya E, Sebastian A, Bauermann T, Hecht H, Tuscher O	2014	Human brain mapping
25327829	10.1007/s00406-014-0552-2	MNI	Dissociating pathomechanisms of depression with fMRI: bottom-up or top-down dysfunctions of the reward system.	Goya-Maldonado R, Weber K, Trost S, Diekhof E, Keil M, Dechent P, Gruber O	2015	European archives of psychiatry and clinical neuroscience
25328043	10.1111/ejn.12755	MNI	Functional connectivity in the resting-state motor networks influences the kinematic processes during motor sequence learning.	Bonzano L, Palmaro E, Teodorescu R, Fleysher L, Inglese M, Bove M	2014	The European journal of neuroscience
25328838	10.1002/brb3.244	TAL	Withholding and canceling a response in ADHD adolescents.	Bhaijiwala M, Chevrier A, Schachar R	2014	Brain and behavior
25328839	10.1002/brb3.245	MNI	Insight into the neurophysiological processes of melodically intoned language with functional MRI.	Mendez Orellana CP, van de Sandt-Koenderman ME, Saliasi E, van der Meulen I, Klip S, van der Lugt A, Smits M	2014	Brain and behavior
25328847	10.1002/brb3.251	MNI	Social feedback processing from early to late adolescence: influence of sex, age, and attachment style.	Vrticka P, Sander D, Anderson B, Badoud D, Eliez S, Debbane M	2014	Brain and behavior
25328848	10.1002/brb3.252	MNI	Structural covariance of superficial white matter in mild Alzheimer's disease compared to normal aging.	Carmeli C, Fornari E, Jalili M, Meuli R, Knyazeva MG	2014	Brain and behavior
25329557	10.1371/journal.pone.0110704	MNI	Unilateral tinnitus: changes in connectivity and response lateralization measured with FMRI.	Lanting CP, de Kleine E, Langers DR, van Dijk P	2014	PloS one
25331596	10.1093/cercor/bhu251	MNI	Resting-State Network Complexity and Magnitude Are Reduced in Prematurely Born Infants.	Smyser CD, Snyder AZ, Shimony JS, Mitra A, Inder TE, Neil JJ	2014	Cerebral cortex (New York, N.Y. : 1991)
25331600	10.1093/cercor/bhu236	MNI	The Role of Corticostriatal Systems in Speech Category Learning.	Yi HG, Maddox WT, Mumford JA, Chandrasekaran B	2014	Cerebral cortex (New York, N.Y. : 1991)
25331602	10.1093/cercor/bhu246	TAL	Identifying and Mapping Connectivity Patterns of Brain Network Hubs in Alzheimer's Disease.	Dai Z, Yan C, Li K, Wang Z, Wang J, Cao M, Lin Q, Shu N, Xia M, Bi Y, He Y	2014	Cerebral cortex (New York, N.Y. : 1991)
25331605	10.1093/cercor/bhu254	MNI	Morphometry of Left Frontal and Temporal Poles Predicts Analogical Reasoning Abilities.	Aichelburg C, Urbanski M, Thiebaut de Schotten M, Humbert F, Levy R, Volle E	2016	Cerebral cortex (New York, N.Y. : 1991)
25332108	10.1007/s11682-014-9322-z	UNKNOWN	Posteromedial hyperactivation during episodic recognition among people with memory decline: findings from the WRAP study.	Nicholas CR, Okonkwo OC, Bendlin BB, Oh JM, Asthana S, Rowley HA, Hermann B, Sager MA, Johnson SC	2014	Brain imaging and behavior
25333997	10.1371/journal.pone.0111046	MNI	Episodic future thinking in semantic dementia: a cognitive and FMRI study.	Viard A, Piolino P, Belliard S, de La Sayette V, Desgranges B, Eustache F	2014	PloS one
25337918	10.1371/journal.pone.0111121	TAL	Greater BOLD Variability in Older Compared with Younger Adults during Audiovisual Speech Perception.	Baum SH, Beauchamp MS	2014	PloS one
25338521	10.1002/hbm.22669	MNI	Statistical mapping of metabolites in the medial wall of the brain: A proton echo planar spectroscopic imaging study.	Niddam DM, Tsai SY, Lin YR	2014	Human brain mapping
25338633	10.1093/scan/nsu125	MNI	Neural and genetic markers of vulnerability to post-traumatic stress symptoms among survivors of the World Trade Center attacks.	Olsson A, Kross E, Nordberg SS, Weinberg A, Weber J, Schmer-Galunder S, Fossella J, Wager TD, Bonanno GA, Ochsner KN	2014	Social cognitive and affective neuroscience
25339739	10.1523/JNEUROSCI.1683-14.2014	UNKNOWN	Sex and disease-related alterations of anterior insula functional connectivity in chronic abdominal pain.	Hong JY, Kilpatrick LA, Labus JS, Gupta A, Katibian D, Ashe-McNalley C, Stains J, Heendeniya N, Smith SR, Tillisch K, Naliboff B, Mayer EA	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25339740	10.1523/JNEUROSCI.1111-14.2014	TAL	Cognitive Deterioration and Functional Compensation in ALS Measured with fMRI Using an Inhibitory Task.	Witiuk K, Fernandez-Ruiz J, McKee R, Alahyane N, Coe BC, Melanson M, Munoz DP	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25339747	10.1523/JNEUROSCI.1954-14.2014	MNI	The importance of premotor cortex for supporting speech production after left capsular-putaminal damage.	Seghier ML, Bagdasaryan J, Jung DE, Price CJ	2014	The Journal of neuroscience : the official journal of the Society for Neuroscience
25339886	10.3389/fnhum.2014.00781	TAL	Intention understanding over T: a neuroimaging study on shared representations and tennis return predictions.	Cacioppo S, Fontang F, Patel N, Decety J, Monteleone G, Cacioppo JT	2014	Frontiers in human neuroscience
25339893	10.3389/fnhum.2014.00810	MNI	Activity of right premotor-parietal regions dependent upon imagined force level:  an fMRI study.	Mizuguchi N, Nakata H, Kanosue K	2014	Frontiers in human neuroscience
25344117	10.1007/s00429-014-0916-4	UNKNOWN	Genetics pathway-based imaging approaches in Chinese Han population with Alzheimer's disease risk.	Bai F, Liao W, Yue C, Pu M, Shi Y, Yu H, Yuan Y, Geng L, Zhang Z	2014	Brain structure & function
25344118	10.1007/s00429-014-0918-2	TAL	A frontal but not parietal neural correlate of auditory consciousness.	Brancucci A, Lugli V, Perrucci MG, Del Gratta C, Tommasi L	2014	Brain structure & function
25346407	10.1002/hbm.22659	MNI	Increased functional connectivity between superior colliculus and brain regions implicated in bodily self-consciousness during the rubber hand illusion.	Olive I, Tempelmann C, Berthoz A, Heinze HJ	2014	Human brain mapping
25347679	10.1371/journal.pone.0111583	UNKNOWN	Altered Functional Response to Risky Choice in HIV Infection.	Connolly CG, Bischoff-Grethe A, Jordan SJ, Woods SP, Ellis RJ, Paulus MP, Grant I	2014	PloS one
25349459	10.1093/scan/nsu137	MNI	Adolescent neighborhood quality predicts adult dACC response to social exclusion.	Gonzalez MZ, Beckes L, Chango J, Allen JP, Coan JA	2014	Social cognitive and affective neuroscience
25352218	10.1111/ejn.12764	MNI	Role of the anterior insular cortex in integrative causal signaling during multisensory auditory-visual attention.	Chen T, Michels L, Supekar K, Kochalka J, Ryali S, Menon V	2014	The European journal of neuroscience
